Author,Closeness centrality
J Wesson,0.07692307692307693
L Barnard,0.07692307692307693
A Tibuzzi,0.15384615384615385
M Kam,0.15384615384615385
X Hua,0.15384615384615385
AM Agogino,0.23076923076923078
JS Sandhu,0.23076923076923078
C Newman,0.23076923076923078
J Hey,0.23076923076923078
C Pulkate,0.3076923076923077
C Lohachit,0.3076923076923077
S Sriboorapa,0.3076923076923077
W Fungladda,0.3076923076923077
N Poosanthanasarn,0.3076923076923077
